gtin,name,brand,pack_size,is_organic,banner,is_promo,retailer_category,first_seen_month
0486564230512,"percorso qualita arance navel italia cal. 8 cat. i rete 2,5kg conad",Percorso,2.5 kg,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
1020055332720,pomodoro grappolo cat.i cal.n.cal.orig.spagna,,,False,DiscountOra,False,ortofrutta verdure,2025-02
1065458748771,cetrioli italia i cat.,,,False,HyperMarket,False,ortofrutta verdure,2025-02
0127782670946,braciola di collo con osso suino,,,False,DiscountOra,False,carne suina,2025-02
1570177154413,medina zibibbo vermentino,,,False,DiscountOra,False,wine,2025-02
1130011594595,colfiorito fave spezzate decorticate 350 g,Colfiorito,350 g,False,CoopNord,False,ortofrutta legumi e cereali,2025-02
0135813737840,petto di pollo a fette confezione risparmio,,,False,HyperMarket,False,carne avicunicola,2025-02
0316764694881,aia wudy grill 250 g,Aia,250 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
1557338413426,ribolla gialla friuli doc,,,False,DiscountOra,False,"vini, birra e liquori | vini",2025-02
0155654971747,capra in parti,,,False,CoopNord,False,carne ovi-caprina,2025-02
0192612773731,"conad percorso qualita bocconcini di coniglio 0,320 kg",Conad,0.32 kg,False,HyperMarket,False,carne avicunicola,2025-02
0120998926194,"rovagnati snello petto di pollo al forno 100,0 g",,100 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
0846997422448,"pistacchi, cranberries, noci brasile e noci 40 g conad",,40 g,False,SuperBuy,False,ortofrutta frutta secca,2025-02
0525851329904,pesche gialle cal.a conad p.q.it.ic,,,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
0459923030380,limone costa d'amalfi i.g.p. primofiore italia cal. 5 500 g sapori & dintorni conad,,500 g,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
1536720751972,dumi pecorino colli pescaresi 75ml,,75 ml,False,DiscountOra,True,wine,2025-02
0337695799651,casa modena teneroni mozzarella 150 g,Casa,150 g,False,SuperBuy,False,formaggi e salumi salumi confezionati,2025-02
1567720077411,chianti docg,,,False,DiscountOra,False,"vini, birra e liquori | vini",2025-02
0591685066093,mele pinkids 70/75 vassoio gr 840 italia i categoria,,,False,HyperMarket,True,ortofrutta frutta fresca,2025-02
1433711948899,clipper organic english breakfast tea 20 pcs.,,,True,DiscountOra,False,tea,2025-02
1102882662243,conad ceci 400 g,Conad,400 g,False,SuperBuy,False,ortofrutta legumi e cereali,2025-02
1555025047915,katlenburger johannisbeerwein blackcurrant wine,,,False,DiscountOra,False,wine,2025-02
0910768177522,radicchio rosso lungo orig.italia,,,False,HyperMarket,False,ortofrutta verdure,2025-02
0549782087021,"mele red melinda bio 65/75 kg.1,2 italia ii categoria",,,True,SuperBuy,False,ortofrutta frutta e verdure biologiche,2025-02
0735267323245,melone giallo  i  brasile,,,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0974552160626,radicchio variegato orig.italia  cpr,,,False,SuperBuy,False,ortofrutta verdure,2025-02
0508818195824,pere decana ceralacca 75/80 it.icat,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1046334750576,pomodoro ciliegino valfrutta italia i categoria gr 400,,,False,DiscountOra,False,ortofrutta verdure,2025-02
0439055931235,conad percorso qualita arance tarocco italia cal. 8 3 kg,Conad,3 kg,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0542186182000,pere angelys 70/75 700g 4fr.it ict,,700 g,False,HyperMarket,True,ortofrutta frutta fresca,2025-02
1551909063011,cavicchioli lambrusco secco di modena doc,,,False,HyperMarket,False,"acqua, bevande, alcolici | vini",2025-02
1167974963571,sapori & dintorni conad lenticchie dell'altopiano di colfiorito 300 g,Sapori,300 g,False,HyperMarket,False,ortofrutta legumi e cereali,2025-02
0154172977008,polpa di sottospalla vitello per arrosto,,,False,CoopNord,False,carne bovina,2025-02
1362416977523,snapple snappy apple 473ml,,473 ml,False,DiscountOra,False,drinks | smoothies & juice drinks | chilled smoothies & ice coffee,2025-02
0301185274227,sapori & dintorni conad servelade 2 pezzi 200 g,Sapori,200 g,False,SuperBuy,False,formaggi e salumi salumi confezionati,2025-02
0248052181363,salame felino tronchetto boschi .,,,False,HyperMarket,False,formaggi e salumi salumi stagionati,2025-02
0884035614574,"noberasco EUR 0,99 pistacchio tostato salato 40 g",Noberasco,40 g,False,SuperBuy,True,ortofrutta frutta e vegetali secchi,2025-02
0481358580321,arance vaniglia italia cal. 6 cat. i 1 kg,,1 kg,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1501760288621,moet & chandon moet & chandon champagne,,,False,SuperBuy,False,wine,2025-02
0966874949986,bietoline erbette italia cat. i,,,False,HyperMarket,False,ortofrutta verdure,2025-02
1503109544307,san paolo marsala,San,,False,DiscountOra,True,wine,2025-02
0759675305589,uva bianca senza semi conad percorso qualita specialita selezionata italia,,,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0135878737764,doppione e spuntatura bovino adulto per griglia(taglio tipo asado),,,False,DiscountOra,False,carne bovina,2025-02
0238890082147,conad prosciutto cotto di alta qualita nazionale circa 9 kg,Conad,9 kg,False,HyperMarket,False,formaggi e salumi salumi freschi,2025-02
0495663817068,limoni igp siracusa or.italia i cat,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0308699881315,conad carne di bovino in gelatina 3 x 90 g,Conad,90 g,False,SuperBuy,False,scatolame carne in gelatina,2025-02
1041473424749,melanzane viola striate italia i categoria,,,False,DiscountOra,True,ortofrutta verdure,2025-02
0512416218209,albicocche bio italia ii categoria gr 500,,,True,SuperBuy,False,ortofrutta frutta secca,2025-02
0256359752048,pancetta dolce cubetti 2 x 100 g conad,,100 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
9900000000001,Fresh Ribeye Steak Angus 300g,,300 g,False,SuperBuy,False,carne bovina,2025-03
9900000000002,Organic Free-Range Chicken Fillets 500g,,500 g,True,CoopNord,False,carne avicunicola,2025-03
9900000000003,Smoked Streaky Bacon 200g,,200 g,False,HyperMarket,False,carne suina,2025-03
9900000000004,Salami Felino PGI 250g,,250 g,False,SuperBuy,False,formaggi e salumi salumi confezionati,2025-03
9900000000005,Vienna Sausages in Brine 400g,,400 g,False,DiscountOra,True,scatolame carne in gelatina,2025-03
9900000000006,Blood Pudding Traditional 180g,,180 g,False,CoopNord,False,carne suina,2025-03
9900000000007,Sicilian Oranges 1kg Bag,,1 kg,False,SuperBuy,False,ortofrutta frutta fresca,2025-03
9900000000008,Lemon Juice Not From Concentrate 250ml,,250 ml,False,HyperMarket,False,juices,2025-03
9900000000009,Pink Grapefruit Pack of 4,,,False,DiscountOra,True,ortofrutta frutta fresca,2025-03
9900000000010,Golden Delicious Apples 1kg,,1 kg,False,CoopNord,False,ortofrutta frutta fresca,2025-03
9900000000011,Apricots Pescatore 500g,,500 g,False,SuperBuy,False,ortofrutta frutta fresca,2025-03
9900000000012,Wild Blueberries 250g,,250 g,False,HyperMarket,True,ortofrutta frutta fresca,2025-03
9900000000013,Pomegranate Each,,,False,DiscountOra,False,ortofrutta frutta fresca,2025-03
9900000000014,Cherry Tomato Passata 700ml,,700 ml,False,CoopNord,False,ortofrutta verdure,2025-03
9900000000015,Organic Rainbow Chard 200g,,200 g,True,SuperBuy,False,ortofrutta verdure,2025-03
9900000000016,Green Lentils du Puy 500g,,500 g,False,HyperMarket,False,ortofrutta legumi e cereali,2025-03
9900000000017,Borlotti Beans Canned 400g,,400 g,False,DiscountOra,False,tins cans & packets,2025-03
9900000000018,Truffle Tagliatelle Ready Meal 350g,,350 g,False,CoopNord,True,tins cans & packets,2025-03
9900000000019,Grilled Zucchini Ready Salad 250g,,250 g,False,SuperBuy,False,ortofrutta verdure,2025-03
9900000000020,Earl Grey Tea 50 Teabags,,,False,HyperMarket,False,"zucchero, caffe', te', infusi | te'",2025-03
9900000000021,Chamomile and Lemon Infusion 20 Bags,,,False,DiscountOra,False,"zucchero, caffe', te', infusi | te'",2025-03
9900000000022,Primitivo di Manduria DOC 75cl,,75 cl,False,CoopNord,True,wine,2025-03
9900000000023,Vermentino di Sardegna 2023 750ml,,750 ml,False,SuperBuy,False,"vini, birra e liquori | vini",2025-03
9900000000024,Rainforest Smoothie Mango 330ml,,330 ml,False,HyperMarket,False,juices & smoothies,2025-03
9900000000025,Taurus Boost Energy Drink 500ml,,500 ml,False,DiscountOra,True,soft drinks,2025-03
